"ZIP CODE","STATE","CITY","SERVICE DAY STANDARD","TERMINAL","SCAC Code","RELATED SURCHARGES","FLAT AMT","RATE","MIN AMT","SUN","MON","TUE","WED","THU","FRI","SAT"
"34293","FL","VENICE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33960","FL","VENUS",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32462","FL","VERNON",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32960","FL","VERO BEACH",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32961","FL","VERO BEACH",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32962","FL","VERO BEACH",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32963","FL","VERO BEACH",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32964","FL","VERO BEACH",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32965","FL","VERO BEACH",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32966","FL","VERO BEACH",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32967","FL","VERO BEACH",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32968","FL","VERO BEACH",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32969","FL","VERO BEACH",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32970","FL","WABASSO",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32361","FL","WACISSA",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32694","FL","WALDO",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33873","FL","WAUCHULA",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32463","FL","WAUSAU",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33877","FL","WAVERLY",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33597","FL","WEBSTER",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32195","FL","WEIRSDALE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32695","FL","WEIRSDALE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32093","FL","WELAKA",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32193","FL","WELAKA",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32094","FL","WELLBORN",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33414","FL","WELLINGTON",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33543","FL","WESLEY CHAPEL",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33544","FL","WESLEY CHAPEL",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33545","FL","WESLEY CHAPEL",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33401","FL","WEST PALM BEACH",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33402","FL","WEST PALM BEACH",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33403","FL","WEST PALM BEACH",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33404","FL","WEST PALM BEACH",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33405","FL","WEST PALM BEACH",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33406","FL","WEST PALM BEACH",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33407","FL","WEST PALM BEACH",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33409","FL","WEST PALM BEACH",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33411","FL","WEST PALM BEACH",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33412","FL","WEST PALM BEACH",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33413","FL","WEST PALM BEACH",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33415","FL","WEST PALM BEACH",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33416","FL","WEST PALM BEACH",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33417","FL","WEST PALM BEACH",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33419","FL","WEST PALM BEACH",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33420","FL","WEST PALM BEACH",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33422","FL","WEST PALM BEACH",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32464","FL","WESTVILLE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32449","FL","WEWAHITCHKA",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32465","FL","WEWAHITCHKA",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32096","FL","WHITE SPRINGS",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32785","FL","WILDWOOD",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"34785","FL","WILDWOOD",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32696","FL","WILLISTON",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33598","FL","WIMAUMA",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32786","FL","WINDERMERE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"34786","FL","WINDERMERE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32971","FL","WINTER BEACH",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32787","FL","WINTER GARDEN",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"34777","FL","WINTER GARDEN",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"34778","FL","WINTER GARDEN",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"34787","FL","WINTER GARDEN",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33880","FL","WINTER HAVEN",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33881","FL","WINTER HAVEN",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33882","FL","WINTER HAVEN",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33883","FL","WINTER HAVEN",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33884","FL","WINTER HAVEN",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33885","FL","WINTER HAVEN",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33888","FL","WINTER HAVEN",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32789","FL","WINTER PARK",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32790","FL","WINTER PARK",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32792","FL","WINTER PARK",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32793","FL","WINTER PARK",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32708","FL","WINTER SPRINGS",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32719","FL","WINTER SPRINGS",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32362","FL","WOODVILLE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32697","FL","WORTHNGTN SPG",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32797","FL","YALAHA",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"34797","FL","YALAHA",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32698","FL","YANKEETOWN",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"34498","FL","YANKEETOWN",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32466","FL","YOUNGSTOWN",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32041","FL","YULEE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32097","FL","YULEE",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"32798","FL","ZELLWOOD",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33539","FL","ZEPHYRHILLS",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33540","FL","ZEPHYRHILLS",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33541","FL","ZEPHYRHILLS",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33542","FL","ZEPHYRHILLS",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"34248","FL","ZEPHYRHILLS",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"34283","FL","ZEPHYRHILLS",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
"33890","FL","ZOLFO SPRINGS",00,"MEMP","SEFL","",0,0,0,"","","","","","",""
